iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
635,5210112,1302528,2068,1950.3,35.7,,-0.0376,0.095,1.9978,0.02402,0.457
636,5218304,1304576,2073,1952.8,35.36,,-0.0363,0.1186,2.0135,0.0212,0.434
637,5226496,1306624,2074,1955.2,35.26,,-0.0381,0.0874,2.0368,0.03035,0.5138
638,5234688,1308672,2075,1957.6,35.46,,-0.0348,0.1127,1.9608,0.02106,0.4442
639,5242880,1310720,2077,1960.0,35.18,,-0.037,0.1239,2.0123,0.02246,0.4374
640,5251072,1312768,2083,1962.5,35.19,,-0.0392,0.0918,1.9971,0.02783,0.4844
641,5259264,1314816,2086,1964.9,35.27,,-0.0366,0.088,2.0502,0.02642,0.4941
642,5267456,1316864,2089,1967.4,35.24,,-0.0357,0.1151,1.9105,0.02462,0.4742
643,5275648,1318912,2091,1969.8,35.08,,-0.0372,0.0859,2.0267,0.02472,0.4722
644,5283840,1320960,2091,1972.2,35.08,,-0.0407,0.0931,1.9198,0.03517,0.5043
645,5292032,1323008,2097,1974.6,35.01,,-0.0395,0.131,1.8682,0.03149,0.4834
646,5300224,1325056,2098,1977.0,35.07,,-0.0363,0.0824,1.937,0.02869,0.4849
647,5308416,1327104,2102,1979.5,34.98,,-0.0375,0.1189,1.9467,0.02124,0.4297
648,5316608,1329152,2105,1981.9,34.89,,-0.034,0.0992,1.9223,0.02263,0.4473
649,5324800,1331200,2107,1984.3,34.87,,-0.0385,0.0974,2.0348,0.02801,0.4742
650,5332992,1333248,2109,1986.8,34.77,,-0.0404,0.0846,1.9597,0.03323,0.4783
651,5341184,1335296,2114,1989.2,34.85,,-0.0372,0.0934,1.9435,0.02779,0.4785
652,5349376,1337344,2117,1991.7,34.89,,-0.0335,0.1068,2.0383,0.02575,0.4742
653,5357568,1339392,2120,1994.1,34.81,,-0.0371,0.0907,2.0041,0.0286,0.4818
654,5365760,1341440,2121,1996.5,34.86,,-0.0398,0.0922,2.1038,0.02362,0.4727
655,5373952,1343488,2123,1998.9,34.77,,-0.0391,0.0795,2.0544,0.02772,0.5052
656,5382144,1345536,2126,2001.4,34.78,,-0.0392,0.0824,2.0951,0.02228,0.4752
657,5390336,1347584,2132,2003.8,34.46,,-0.0351,0.1134,2.0209,0.0251,0.4677
658,5398528,1349632,2134,2006.2,34.41,,-0.0381,0.0847,2.0624,0.02399,0.4766
659,5406720,1351680,2137,2008.7,34.67,,-0.0358,0.1163,2.0202,0.03092,0.4819
660,5414912,1353728,2141,2011.1,34.27,,-0.0392,0.091,2.0295,0.02227,0.4579
661,5423104,1355776,2142,2013.5,34.21,,-0.0372,0.094,2.0543,0.02108,0.4507
662,5431296,1357824,2143,2015.9,34.31,,-0.0363,0.1245,2.0617,0.02026,0.4307
663,5439488,1359872,2148,2018.4,34.67,,-0.0365,0.1065,2.0543,0.02306,0.4465
664,5447680,1361920,2152,2020.8,34.9,,-0.0369,0.1066,2.0466,0.02276,0.4438
665,5455872,1363968,2157,2023.2,34.96,,-0.0361,0.1047,2.0705,0.02115,0.4421
666,5464064,1366016,2158,2025.6,34.86,,-0.0342,0.0955,2.1214,0.02043,0.4377
667,5472256,1368064,2158,2028.0,34.86,,-0.0376,0.1118,2.1526,0.02326,0.4628
668,5480448,1370112,2163,2030.5,35.17,,-0.0352,0.1255,2.1011,0.02212,0.4349
669,5488640,1372160,2166,2032.9,35.08,,-0.0428,0.1154,2.134,0.02675,0.4879
670,5496832,1374208,2172,2035.4,35.12,,-0.0401,0.1219,2.1271,0.02284,0.4587
671,5505024,1376256,2174,2037.8,35.42,,-0.0362,0.1218,2.0944,0.02111,0.4531
672,5513216,1378304,2174,2040.2,35.42,,-0.0383,0.0984,2.1537,0.02067,0.4575
673,5521408,1380352,2176,2042.6,35.43,,-0.0391,0.1542,2.08,0.02351,0.4799
674,5529600,1382400,2182,2045.1,35.62,,-0.0349,0.1159,2.1609,0.02455,0.4561
675,5537792,1384448,2183,2047.5,35.59,,-0.0417,0.0925,2.1323,0.02108,0.4456
676,5545984,1386496,2188,2049.9,35.37,,-0.0367,0.1093,2.0768,0.0258,0.4884
677,5554176,1388544,2191,2052.4,35.24,,-0.036,0.116,2.1843,0.0244,0.4957
678,5562368,1390592,2192,2054.8,35.34,,-0.0376,0.1267,2.1458,0.02285,0.4634
679,5570560,1392640,2196,2057.2,35.14,,-0.0383,0.1101,2.1405,0.02208,0.4504
680,5578752,1394688,2200,2059.7,35.05,,-0.0377,0.0861,2.141,0.03053,0.4902
681,5586944,1396736,2203,2062.1,34.89,,-0.0414,0.0993,2.1162,0.02381,0.4723
682,5595136,1398784,2205,2064.5,34.73,,-0.0351,0.111,2.1454,0.02225,0.4729
683,5603328,1400832,2210,2067.0,34.66,,-0.0394,0.0847,2.1627,0.02051,0.4698
684,5611520,1402880,2210,2069.4,34.66,,-0.039,0.0955,2.145,0.02213,0.4615
685,5619712,1404928,2212,2071.8,34.5,,-0.0424,0.0815,2.0876,0.02921,0.507
686,5627904,1406976,2218,2074.2,34.62,,-0.0386,0.0852,2.1397,0.02635,0.5054
687,5636096,1409024,2220,2076.7,34.57,,-0.0395,0.0935,2.1369,0.02646,0.4806
688,5644288,1411072,2223,2079.1,34.48,,-0.0387,0.1041,2.176,0.02446,0.4573
689,5652480,1413120,2226,2081.5,34.37,,-0.0411,0.0888,2.2116,0.02289,0.4777
690,5660672,1415168,2227,2083.9,34.3,,-0.0386,0.0952,2.1752,0.02092,0.4738
691,5668864,1417216,2230,2086.4,34.43,,-0.0402,0.0947,2.205,0.02482,0.4993
692,5677056,1419264,2233,2088.8,34.47,,-0.0425,0.0995,2.1941,0.0263,0.4982
693,5685248,1421312,2239,2091.3,34.08,,-0.0402,0.1099,2.1585,0.02456,0.4771
694,5693440,1423360,2242,2093.7,34.12,,-0.0375,0.0876,2.2325,0.02161,0.476
695,5701632,1425408,2243,2096.1,34.09,,-0.0394,0.116,2.1672,0.02097,0.4572
696,5709824,1427456,2247,2098.5,33.77,,-0.0339,0.1249,2.0562,0.01735,0.4171
697,5718016,1429504,2249,2101.0,33.8,,-0.0403,0.0915,2.1172,0.01884,0.4493
698,5726208,1431552,2252,2103.4,33.61,,-0.0384,0.092,2.0538,0.02816,0.4963
699,5734400,1433600,2257,2105.8,33.54,,-0.0344,0.1123,2.1054,0.02262,0.4698
700,5742592,1435648,2258,2196.4,33.63,1144.18994140625,-0.0401,0.0945,2.1374,0.02102,0.4659
701,5750784,1437696,2258,2198.8,33.63,,-0.0373,0.0928,2.0807,0.02642,0.4899
702,5758976,1439744,2262,2201.2,33.73,,-0.0381,0.1424,2.0987,0.02436,0.4677
703,5767168,1441792,2264,2203.7,33.84,,-0.0388,0.103,2.1282,0.0264,0.4874
704,5775360,1443840,2268,2206.1,34.24,,-0.0372,0.1129,2.068,0.0276,0.4829
705,5783552,1445888,2274,2208.5,34.04,,-0.0368,0.1244,2.1145,0.02045,0.4491
706,5791744,1447936,2275,2211.0,34.01,,-0.0369,0.1052,2.1045,0.01811,0.4185
707,5799936,1449984,2275,2213.4,34.01,,-0.0385,0.0988,2.0787,0.0236,0.4728
708,5808128,1452032,2279,2215.8,33.94,,-0.0402,0.1155,2.117,0.02697,0.483
709,5816320,1454080,2283,2218.2,33.89,,-0.0401,0.1003,2.1047,0.02867,0.4951
710,5824512,1456128,2285,2220.7,33.93,,-0.0394,0.1102,2.1391,0.02295,0.4686
711,5832704,1458176,2289,2223.1,34.03,,-0.0348,0.1131,2.1147,0.01847,0.4459
712,5840896,1460224,2292,2225.5,34.23,,-0.0363,0.1146,2.0765,0.02182,0.473
713,5849088,1462272,2293,2228.0,34.17,,-0.0365,0.1131,2.0716,0.02361,0.4586
714,5857280,1464320,2296,2230.4,34.31,,-0.0358,0.1213,2.0697,0.02257,0.463
715,5865472,1466368,2299,2232.8,34.52,,-0.0383,0.1108,2.0011,0.02874,0.4823
716,5873664,1468416,2301,2235.2,34.29,,-0.0361,0.1199,1.9324,0.02202,0.4562
717,5881856,1470464,2305,2237.7,34.59,,-0.0306,0.1303,1.9344,0.02034,0.4065
718,5890048,1472512,2308,2240.1,34.77,,-0.038,0.1223,1.9551,0.02234,0.4373
719,5898240,1474560,2309,2242.5,34.75,,-0.0339,0.1225,1.9781,0.0244,0.463
720,5906432,1476608,2315,2245.0,35.31,,-0.0322,0.1582,1.9469,0.02299,0.4557
721,5914624,1478656,2316,2247.4,35.45,,-0.0372,0.0791,2.0787,0.01991,0.4353
722,5922816,1480704,2317,2249.8,35.44,,-0.0406,0.1033,1.9898,0.02071,0.4509
723,5931008,1482752,2320,2252.2,35.5,,-0.0361,0.1313,2.0336,0.0256,0.4618
724,5939200,1484800,2324,2254.7,35.65,,-0.0362,0.1324,1.9573,0.02449,0.4436
725,5947392,1486848,2325,2257.1,35.74,,-0.036,0.1268,2.0156,0.02835,0.4978
726,5955584,1488896,2330,2259.5,36.13,,-0.0362,0.1435,1.9612,0.02988,0.4661
727,5963776,1490944,2332,2261.9,36.42,,-0.0371,0.099,1.9948,0.02399,0.4573
728,5971968,1492992,2333,2264.3,36.46,,-0.0338,0.1214,1.8993,0.02263,0.4336
729,5980160,1495040,2338,2266.8,36.78,,-0.0332,0.1569,1.9523,0.02557,0.4373
730,5988352,1497088,2340,2269.2,37.02,,-0.0334,0.1218,1.8787,0.02198,0.4407
731,5996544,1499136,2341,2271.6,37.12,,-0.0369,0.1078,1.9449,0.02473,0.4556
732,6004736,1501184,2345,2274.1,37.39,,-0.0345,0.1523,1.8523,0.03203,0.4821
733,6012928,1503232,2348,2276.5,37.74,,-0.0349,0.1574,1.9104,0.02942,0.4655
734,6021120,1505280,2350,2278.9,37.63,,-0.0322,0.1423,1.8791,0.03187,0.5016
735,6029312,1507328,2354,2281.4,37.89,,-0.0364,0.1108,1.9184,0.0343,0.4967
736,6037504,1509376,2356,2283.8,38.03,,-0.0345,0.1509,1.8795,0.03253,0.4718
737,6045696,1511424,2359,2286.2,38.12,,-0.0334,0.1229,1.9168,0.02801,0.4739
738,6053888,1513472,2361,2288.6,38.08,,-0.0382,0.1187,1.9494,0.03579,0.4934
739,6062080,1515520,2362,2291.0,38.01,,-0.0384,0.1162,1.9104,0.03099,0.4927
740,6070272,1517568,2368,2293.5,38.03,,-0.0364,0.1313,1.9621,0.02813,0.4679
741,6078464,1519616,2368,2295.9,38.03,,-0.0382,0.0949,1.9119,0.02213,0.4536
742,6086656,1521664,2371,2298.3,38.36,,-0.0327,0.1265,1.9043,0.02478,0.4585
743,6094848,1523712,2374,2300.8,38.5,,-0.0342,0.1359,1.8276,0.03617,0.48
744,6103040,1525760,2379,2303.2,38.63,,-0.0378,0.0968,1.9182,0.03141,0.4669
745,6111232,1527808,2381,2305.6,38.6,,-0.0401,0.0961,2.0018,0.03085,0.4803
746,6119424,1529856,2383,2308.1,38.91,,-0.0389,0.1096,1.9775,0.02793,0.4832
747,6127616,1531904,2385,2310.5,39.05,,-0.0356,0.1291,1.9789,0.02763,0.4513
748,6135808,1533952,2386,2312.9,39.09,,-0.0383,0.1006,1.9869,0.03303,0.4911
749,6144000,1536000,2390,2315.3,39.07,,-0.0296,0.1367,1.8473,0.0342,0.5121
750,6152192,1538048,2394,2317.7,39.18,,-0.0386,0.1132,1.9845,0.02997,0.4888
751,6160384,1540096,2397,2320.2,39.2,,-0.0303,0.1358,1.9719,0.03099,0.4984
752,6168576,1542144,2398,2322.6,39.2,,-0.0405,0.0809,2.023,0.01988,0.441
753,6176768,1544192,2402,2325.0,39.52,,-0.034,0.1478,1.9261,0.02959,0.4625
754,6184960,1546240,2405,2327.5,39.38,,-0.0335,0.0938,2.0265,0.02259,0.4644
755,6193152,1548288,2407,2329.9,39.32,,-0.0341,0.1174,1.9895,0.02142,0.4335
756,6201344,1550336,2410,2332.3,39.53,,-0.0361,0.1019,2.0173,0.03023,0.4895
757,6209536,1552384,2412,2334.7,39.67,,-0.0384,0.1169,2.0275,0.02463,0.4503
758,6217728,1554432,2415,2337.2,39.45,,-0.0387,0.117,2.0242,0.01958,0.4316
759,6225920,1556480,2418,2339.6,39.32,,-0.0319,0.106,2.1352,0.01884,0.4261
760,6234112,1558528,2418,2342.0,39.32,,-0.0407,0.1001,2.0183,0.02959,0.494
761,6242304,1560576,2425,2344.5,39.29,,-0.0361,0.1855,1.9382,0.02512,0.4503
762,6250496,1562624,2426,2346.9,39.18,,-0.0365,0.089,1.9681,0.02008,0.4341
763,6258688,1564672,2428,2349.3,39.14,,-0.0366,0.1254,1.9747,0.02109,0.4218
764,6266880,1566720,2432,2351.7,38.88,,-0.0374,0.1008,1.9441,0.02177,0.4343
765,6275072,1568768,2435,2354.2,39.05,,-0.0377,0.1313,2.0324,0.01924,0.4385
766,6283264,1570816,2436,2356.6,39.0,,-0.0381,0.1116,1.9768,0.02262,0.4482
767,6291456,1572864,2439,2359.0,38.99,,-0.0354,0.1457,1.9742,0.02591,0.4397
768,6299648,1574912,2442,2361.4,38.97,,-0.0349,0.1194,1.8691,0.02686,0.4531
769,6307840,1576960,2447,2363.9,38.98,,-0.0338,0.1425,1.9328,0.02372,0.4304
770,6316032,1579008,2448,2366.3,38.96,,-0.0355,0.1065,2.0166,0.02382,0.4611
771,6324224,1581056,2451,2368.7,39.09,,-0.0373,0.0996,2.0576,0.01837,0.42
772,6332416,1583104,2452,2371.2,39.09,,-0.0401,0.0971,2.1061,0.02055,0.4498
773,6340608,1585152,2454,2373.6,39.08,,-0.037,0.1495,1.9584,0.03087,0.4667
774,6348800,1587200,2457,2376.0,38.96,,-0.0393,0.1453,1.9879,0.0279,0.4788
775,6356992,1589248,2461,2378.4,39.23,,-0.0379,0.1581,1.8988,0.02842,0.4587
776,6365184,1591296,2464,2380.9,39.45,,-0.0399,0.0985,1.9642,0.02547,0.4758
777,6373376,1593344,2466,2383.3,39.39,,-0.0335,0.1425,1.9822,0.02562,0.4625
778,6381568,1595392,2468,2385.7,39.42,,-0.0361,0.0944,2.0709,0.02713,0.4836
779,6389760,1597440,2470,2388.1,39.37,,-0.0371,0.112,2.0341,0.02436,0.4515
780,6397952,1599488,2471,2390.6,39.31,,-0.0353,0.1209,1.857,0.02784,0.4528
781,6406144,1601536,2474,2393.0,39.11,,-0.0337,0.1233,1.8164,0.02956,0.4702
782,6414336,1603584,2481,2395.5,39.64,,-0.034,0.1297,1.9158,0.02483,0.4685
783,6422528,1605632,2484,2397.9,39.77,,-0.0359,0.1285,1.9451,0.02794,0.458
784,6430720,1607680,2485,2400.3,39.69,,-0.038,0.0973,1.9687,0.02286,0.468
785,6438912,1609728,2487,2402.7,39.79,,-0.0365,0.1129,1.9442,0.02697,0.4749
786,6447104,1611776,2488,2405.1,39.79,,-0.0353,0.1394,1.8741,0.0297,0.4684
787,6455296,1613824,2492,2407.6,39.94,,-0.0334,0.1585,1.8208,0.03702,0.4836
788,6463488,1615872,2498,2410.0,39.94,,-0.0376,0.1183,1.8886,0.02326,0.4552
789,6471680,1617920,2501,2412.4,39.95,,-0.0351,0.1236,2.0372,0.02443,0.4658
790,6479872,1619968,2501,2414.9,39.95,,-0.0371,0.1085,1.9489,0.01914,0.4275
791,6488064,1622016,2504,2417.3,39.94,,-0.0356,0.123,1.898,0.03272,0.4806
792,6496256,1624064,2507,2419.7,39.65,,-0.0328,0.1209,1.9164,0.02744,0.4677
793,6504448,1626112,2512,2422.2,39.55,,-0.0329,0.1419,1.9313,0.02692,0.4553
794,6512640,1628160,2514,2424.6,39.69,,-0.0326,0.1261,1.8878,0.02497,0.4725
795,6520832,1630208,2517,2427.0,39.79,,-0.0342,0.133,1.8784,0.02556,0.4415
796,6529024,1632256,2519,2429.4,39.82,,-0.0348,0.115,1.8347,0.02066,0.433
797,6537216,1634304,2521,2431.9,39.92,,-0.0305,0.1364,1.8444,0.02313,0.4263
798,6545408,1636352,2524,2434.3,39.82,,-0.0336,0.1377,1.8553,0.02683,0.4532
799,6553600,1638400,2527,2436.7,39.84,,-0.0362,0.1201,1.884,0.02311,0.4397
800,6561792,1640448,2528,2510.5,39.98,1021.97998046875,-0.0404,0.0932,1.9131,0.02512,0.4631
801,6569984,1642496,2531,2513.0,40.07,,-0.0377,0.1246,1.8799,0.0238,0.4388
802,6578176,1644544,2536,2515.4,40.07,,-0.0315,0.1123,1.9259,0.02516,0.4633
803,6586368,1646592,2538,2517.8,39.99,,-0.0355,0.1219,1.865,0.02428,0.4236
804,6594560,1648640,2541,2520.3,39.99,,-0.0365,0.1491,1.828,0.02709,0.4568
805,6602752,1650688,2543,2522.7,40.09,,-0.0338,0.1353,1.8182,0.02727,0.4454
806,6610944,1652736,2546,2525.1,39.77,,-0.0351,0.1426,1.7898,0.02544,0.4252
807,6619136,1654784,2551,2527.6,39.97,,-0.0398,0.1046,1.9205,0.02422,0.4663
808,6627328,1656832,2552,2530.0,39.94,,-0.039,0.0977,1.9519,0.02613,0.453
809,6635520,1658880,2555,2532.4,39.91,,-0.0364,0.1399,1.9202,0.02755,0.4629
810,6643712,1660928,2558,2534.8,39.86,,-0.0329,0.1258,1.8754,0.03388,0.4666
811,6651904,1662976,2561,2537.3,39.54,,-0.0381,0.0932,1.8948,0.02624,0.4702
812,6660096,1665024,2564,2539.7,39.46,,-0.033,0.1464,1.8916,0.02258,0.4401
813,6668288,1667072,2567,2542.1,39.51,,-0.0307,0.1562,1.913,0.02455,0.4401
814,6676480,1669120,2568,2544.5,39.3,,-0.0399,0.0835,1.9605,0.02521,0.4529
815,6684672,1671168,2569,2546.9,39.31,,-0.0305,0.1338,1.7463,0.0235,0.4358
816,6692864,1673216,2573,2549.4,39.68,,-0.032,0.1437,1.6765,0.02728,0.443
817,6701056,1675264,2576,2551.8,39.51,,-0.0286,0.1763,1.8212,0.02831,0.463
818,6709248,1677312,2580,2554.3,39.11,,-0.0273,0.2071,1.8353,0.02528,0.4121
819,6717440,1679360,2583,2556.7,39.2,,-0.0347,0.1349,1.9091,0.03105,0.4497
820,6725632,1681408,2584,2559.1,39.83,,-0.0348,0.0944,1.9033,0.02356,0.4597
821,6733824,1683456,2584,2561.5,39.83,,-0.0303,0.1297,1.789,0.02546,0.432
822,6742016,1685504,2590,2564.0,39.7,,-0.0287,0.1456,1.7639,0.02237,0.4092
823,6750208,1687552,2593,2566.4,39.52,,-0.0333,0.1113,1.8632,0.02232,0.4355
824,6758400,1689600,2597,2568.9,39.75,,-0.0297,0.1278,1.929,0.02123,0.4232
825,6766592,1691648,2599,2571.3,39.77,,-0.0367,0.0931,2.0212,0.02502,0.4554
826,6774784,1693696,2601,2573.7,39.62,,-0.0328,0.1123,1.8919,0.02597,0.4524
827,6782976,1695744,2604,2576.1,39.58,,-0.0316,0.121,1.9035,0.02425,0.4393
828,6791168,1697792,2606,2578.5,39.84,,-0.0322,0.148,1.9351,0.01716,0.3976
829,6799360,1699840,2610,2581.0,40.02,,-0.0346,0.1753,1.913,0.03095,0.443
830,6807552,1701888,2614,2583.4,40.05,,-0.034,0.1473,1.8519,0.02526,0.4403
831,6815744,1703936,2615,2585.8,40.21,,-0.0375,0.1022,1.8854,0.03305,0.4694
832,6823936,1705984,2617,2588.2,40.07,,-0.0318,0.129,1.7733,0.01903,0.3778
833,6832128,1708032,2620,2590.7,40.11,,-0.0325,0.1463,1.8528,0.02454,0.4259
834,6840320,1710080,2623,2593.1,39.99,,-0.0344,0.1397,1.8758,0.02753,0.4653
835,6848512,1712128,2628,2595.5,39.97,,-0.0276,0.2232,1.9272,0.02551,0.4546
836,6856704,1714176,2630,2598.0,40.01,,-0.0378,0.1144,1.8927,0.03028,0.4655
837,6864896,1716224,2630,2600.4,40.01,,-0.0365,0.1092,1.925,0.02267,0.4705
838,6873088,1718272,2632,2602.8,40.25,,-0.0348,0.1553,1.7729,0.0324,0.4773
839,6881280,1720320,2635,2605.2,40.44,,-0.033,0.1294,1.7267,0.03391,0.4821
840,6889472,1722368,2639,2607.7,40.44,,-0.0346,0.1538,1.7926,0.02643,0.4304
841,6897664,1724416,2644,2610.1,40.62,,-0.0305,0.1145,1.9578,0.01872,0.4255
842,6905856,1726464,2645,2612.5,40.74,,-0.0319,0.1117,1.997,0.02108,0.431
843,6914048,1728512,2646,2614.9,40.77,,-0.0323,0.1202,1.9228,0.02064,0.4296
844,6922240,1730560,2648,2617.3,40.82,,-0.0376,0.1262,1.9185,0.02715,0.4641
845,6930432,1732608,2653,2619.8,40.6,,-0.0319,0.1817,1.864,0.031,0.4375
846,6938624,1734656,2657,2622.2,40.72,,-0.0352,0.117,1.8732,0.02514,0.4407
847,6946816,1736704,2660,2624.6,40.92,,-0.0354,0.1022,1.9583,0.02171,0.4398
848,6955008,1738752,2660,2627.0,40.92,,-0.0348,0.1076,1.9463,0.02128,0.4462
849,6963200,1740800,2662,2629.5,41.07,,-0.0381,0.1183,1.9765,0.02479,0.4536
850,6971392,1742848,2664,2631.9,41.0,,-0.0343,0.1428,1.9097,0.03093,0.4644
851,6979584,1744896,2670,2634.3,40.98,,-0.0343,0.1422,1.8609,0.02689,0.4337
852,6987776,1746944,2675,2636.8,40.67,,-0.0327,0.1202,1.9144,0.02552,0.441
853,6995968,1748992,2675,2639.2,40.67,,-0.0393,0.0841,1.9331,0.02605,0.4633
854,7004160,1751040,2676,2641.6,40.96,,-0.0355,0.1238,1.8249,0.02875,0.4635
855,7012352,1753088,2680,2644.0,40.97,,-0.0336,0.1466,1.8872,0.02335,0.4221
856,7020544,1755136,2683,2646.5,40.57,,-0.0357,0.1361,1.9386,0.02715,0.4509
857,7028736,1757184,2687,2648.9,40.1,,-0.034,0.1248,1.8794,0.02977,0.4557
858,7036928,1759232,2690,2651.3,40.25,,-0.0341,0.1421,1.9198,0.0301,0.4723
859,7045120,1761280,2691,2653.7,40.29,,-0.0339,0.114,1.8361,0.02607,0.4755
860,7053312,1763328,2692,2656.2,40.32,,-0.0346,0.1397,1.891,0.02754,0.4883
861,7061504,1765376,2697,2658.6,40.33,,-0.0335,0.1616,1.8328,0.02619,0.4323
862,7069696,1767424,2698,2661.0,40.29,,-0.0343,0.1248,1.7727,0.02697,0.4441
863,7077888,1769472,2702,2663.4,40.98,,-0.0319,0.1085,1.7946,0.03006,0.444
864,7086080,1771520,2705,2665.9,41.41,,-0.0337,0.1291,1.8943,0.03013,0.4574
865,7094272,1773568,2708,2668.3,41.46,,-0.037,0.1072,1.9865,0.02284,0.4417
866,7102464,1775616,2708,2670.7,41.46,,-0.0339,0.1331,1.9415,0.02907,0.465
867,7110656,1777664,2712,2673.1,41.39,,-0.0376,0.1348,1.7864,0.03274,0.481
868,7118848,1779712,2714,2675.6,41.41,,-0.0387,0.1164,1.7612,0.03698,0.4706
869,7127040,1781760,2719,2678.0,41.38,,-0.0343,0.1283,1.7796,0.03065,0.4608
870,7135232,1783808,2721,2680.4,41.36,,-0.0335,0.1467,1.8911,0.02732,0.4539
871,7143424,1785856,2724,2682.9,41.26,,-0.0334,0.1422,1.912,0.02779,0.4299
872,7151616,1787904,2726,2685.3,41.31,,-0.035,0.1282,1.8221,0.02681,0.4235
873,7159808,1789952,2728,2687.7,41.54,,-0.0334,0.1326,1.8344,0.03223,0.47
874,7168000,1792000,2732,2690.1,41.33,,-0.0377,0.1298,1.9345,0.02356,0.4403
875,7176192,1794048,2735,2692.6,41.22,,-0.0354,0.1063,1.9893,0.02461,0.4843
876,7184384,1796096,2737,2695.0,41.12,,-0.0401,0.1271,1.8765,0.03189,0.4954
877,7192576,1798144,2741,2697.4,40.92,,-0.0322,0.1635,1.7973,0.02472,0.4218
878,7200768,1800192,2743,2699.8,40.8,,-0.0373,0.1423,1.931,0.0213,0.4352
879,7208960,1802240,2747,2702.3,40.67,,-0.0353,0.1475,1.9503,0.02631,0.4603
880,7217152,1804288,2749,2704.7,40.49,,-0.0347,0.1435,1.9074,0.02309,0.4446
881,7225344,1806336,2750,2707.1,40.56,,-0.0337,0.1524,1.8057,0.02852,0.4641
882,7233536,1808384,2753,2709.5,40.85,,-0.0316,0.1353,1.8126,0.02444,0.451
883,7241728,1810432,2758,2712.0,40.86,,-0.0337,0.1148,1.8348,0.02791,0.4674
884,7249920,1812480,2761,2714.4,40.79,,-0.0329,0.1545,1.927,0.02163,0.4329
885,7258112,1814528,2764,2716.8,40.83,,-0.0377,0.1319,1.9828,0.02608,0.4534
886,7266304,1816576,2764,2719.2,40.83,,-0.0369,0.1132,1.8764,0.03233,0.4639
887,7274496,1818624,2768,2721.7,40.9,,-0.0348,0.1516,1.8732,0.02691,0.4675
888,7282688,1820672,2771,2724.1,40.9,,-0.0391,0.1281,1.8896,0.02643,0.4637
889,7290880,1822720,2772,2726.5,40.86,,-0.0355,0.1054,1.9248,0.02581,0.4813
890,7299072,1824768,2775,2729.0,41.06,,-0.0377,0.1129,1.8521,0.03025,0.4724
891,7307264,1826816,2778,2731.4,40.92,,-0.0379,0.1431,1.9052,0.02372,0.4471
892,7315456,1828864,2780,2733.8,41.23,,-0.0371,0.1329,1.9088,0.03279,0.4674
893,7323648,1830912,2784,2736.2,41.19,,-0.0306,0.1953,1.8982,0.02218,0.4418
894,7331840,1832960,2789,2738.7,41.08,,-0.0316,0.179,1.8926,0.02813,0.4413
895,7340032,1835008,2791,2741.1,41.01,,-0.0355,0.1251,1.9757,0.0283,0.4817
896,7348224,1837056,2794,2743.6,41.01,,-0.0371,0.11,2.0904,0.02121,0.4415
897,7356416,1839104,2794,2746.0,41.01,,-0.0361,0.1137,1.9939,0.02465,0.4432
898,7364608,1841152,2797,2748.4,40.74,,-0.0372,0.1481,1.9562,0.01917,0.4148
899,7372800,1843200,2801,2750.8,40.24,,-0.0346,0.1422,1.9136,0.03417,0.4692
900,7380992,1845248,2805,2833.5,39.98,1126.6800537109375,-0.0365,0.1223,2.0138,0.0225,0.4558
901,7389184,1847296,2807,2835.9,40.0,,-0.0352,0.1428,1.9371,0.02545,0.464
902,7397376,1849344,2810,2838.3,39.96,,-0.035,0.1186,1.9757,0.02574,0.4703
903,7405568,1851392,2811,2840.7,39.79,,-0.0358,0.1096,1.9417,0.02138,0.4408
904,7413760,1853440,2813,2843.2,39.6,,-0.0353,0.1515,1.9987,0.02969,0.4541
905,7421952,1855488,2818,2845.6,39.62,,-0.0362,0.1261,1.8984,0.02379,0.4468
906,7430144,1857536,2822,2848.0,39.66,,-0.0341,0.158,1.9609,0.02257,0.4292
907,7438336,1859584,2824,2850.5,39.95,,-0.0345,0.1616,2.0541,0.01851,0.4402
908,7446528,1861632,2825,2852.9,39.92,,-0.0366,0.1045,1.9471,0.0203,0.4376
909,7454720,1863680,2826,2855.3,39.94,,-0.0348,0.1139,1.9155,0.02633,0.4683
910,7462912,1865728,2829,2857.7,39.9,,-0.0325,0.1398,1.8418,0.02574,0.4419
911,7471104,1867776,2834,2860.2,39.86,,-0.0339,0.1301,1.9837,0.02645,0.4717
912,7479296,1869824,2837,2862.6,40.12,,-0.0348,0.1824,1.99,0.01933,0.4052
913,7487488,1871872,2838,2865.0,39.98,,-0.0392,0.1057,1.9507,0.02859,0.4663
914,7495680,1873920,2840,2867.4,40.26,,-0.0396,0.0964,1.9605,0.02585,0.475
915,7503872,1875968,2844,2869.9,40.41,,-0.0345,0.127,1.895,0.01963,0.4183
916,7512064,1878016,2844,2872.3,40.41,,-0.0315,0.1269,1.9298,0.02808,0.4585
917,7520256,1880064,2850,2874.7,40.29,,-0.0344,0.1412,1.9055,0.01953,0.4153
918,7528448,1882112,2853,2877.1,39.96,,-0.0325,0.1208,1.9633,0.02231,0.4506
919,7536640,1884160,2856,2879.6,40.03,,-0.0349,0.1188,1.9929,0.01814,0.4061
920,7544832,1886208,2858,2882.0,40.05,,-0.0332,0.1345,2.0188,0.02443,0.4512
