method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,45,20,0.0,0.10554956644773483,0.0,,9865.499
constrained,45,25,0.0,0.09771422669291496,0.0,,9866.74
constrained,45,30,0.0,0.08723897859454155,0.0,,9876.145
constrained,45,35,0.0,0.10029056295752525,0.0,,9877.394
constrained,45,40,0.0,0.10123731195926666,0.0,,9886.805
constrained,45,45,0.0,0.08561080321669579,0.0,,9888.057
constrained,45,50,0.0,0.0872817263007164,0.0,,9901.558
constrained,45,55,0.0,0.08426496759057045,0.0,,9902.809
constrained,45,60,0.0,0.09698900580406189,0.0,,9912.167
constrained,45,65,0.0,0.08637997135519981,0.0,,9913.421
constrained,45,70,0.0,0.0817350409924984,0.0,,9922.755
constrained,45,75,0.0,0.07269247621297836,0.0,,9924.003
constrained,45,80,0.0,0.08464480191469193,0.0,,9933.255
constrained,45,85,0.0,0.08002417162060738,0.0,,9934.508
constrained,45,90,0.0,0.08413378894329071,0.0,,9943.872
constrained,45,95,0.0,0.09185737743973732,0.0,,9945.129
constrained,45,100,0.0,0.09714982658624649,0.0,,9958.515
constrained,45,105,0.0,0.08921249583363533,0.0,,9959.773
constrained,45,110,0.0,0.09768836945295334,0.0,,9969.158
constrained,45,115,0.0,0.09039663150906563,0.0,,9970.411
constrained,45,120,0.0,0.10929958522319794,0.0,,9979.838
constrained,45,125,0.0,0.10108780115842819,0.0,,9981.091
constrained,45,130,0.0,0.07786606624722481,0.0,,9990.536
constrained,45,135,0.0,0.08766449242830276,0.0,,9991.79
constrained,45,140,0.0,0.09403708204627037,0.0,,10001.212
constrained,45,145,0.0,0.08232773467898369,0.0,,10002.466
constrained,46,0,0.0,0.10255564376711845,0.0,,10168.374
constrained,46,5,0.0,0.0748291052877903,0.0,,10169.627
constrained,46,10,0.0,0.07302679121494293,0.0,,10179.185
constrained,46,15,0.0,0.07239264249801636,0.0,,10180.439
constrained,46,20,0.0,0.0597568117082119,0.0,,10190.043
constrained,46,25,0.0,0.07580472156405449,0.0,,10191.297
constrained,46,30,0.0,0.07851460576057434,0.0,,10200.858
constrained,46,35,0.0,0.07392792403697968,0.0,,10202.112
constrained,46,40,0.0,0.06845471262931824,0.0,,10211.721
constrained,46,45,0.0,0.07032706961035728,0.0,,10212.978
constrained,46,50,0.0,0.07450222596526146,0.0,,10226.939
constrained,46,55,0.0,0.061612024903297424,0.0,,10228.194
constrained,46,60,0.0,0.07968698441982269,0.0,,10237.796
constrained,46,65,0.0,0.08273047208786011,0.0,,10239.052
constrained,46,70,0.0,0.07147900015115738,0.0,,10248.673
constrained,46,75,0.0,0.06278948485851288,0.0,,10249.929
constrained,46,80,0.0,0.07114950940012932,0.0,,10259.514
constrained,46,85,0.0,0.08145399391651154,0.0,,10260.771
constrained,46,90,0.0,0.07802900671958923,0.0,,10270.337
constrained,46,95,0.0,0.07044683769345284,0.0,,10271.595
constrained,46,100,0.0,0.05984682962298393,0.0,,10285.445
constrained,46,105,0.0,0.06323861703276634,0.0,,10286.697
constrained,46,110,0.0,0.06845119222998619,0.0,,10296.299
constrained,46,115,0.0,0.0559871643781662,0.0,,10297.554
constrained,46,120,0.0,0.06399282068014145,0.0,,10307.151
constrained,46,125,0.0,0.07629711925983429,0.0,,10308.41
constrained,46,130,0.0,0.07157029211521149,0.0,,10318.039
constrained,46,135,0.0,0.073795136064291,0.0,,10319.295
constrained,46,140,0.0,0.06331214308738708,0.0,,10328.908
constrained,46,145,0.0,0.07023148983716965,0.0,,10330.168
constrained,47,0,0.0,0.12127704918384552,0.0,,10549.551
constrained,47,5,0.0,0.125303752720356,0.0,,10550.806
constrained,47,10,0.0,0.1203073002398014,0.0,,10560.652
constrained,47,15,0.0,0.14065025001764297,0.0,,10561.906
constrained,47,20,0.0,0.1443016082048416,0.0,,10571.733
constrained,47,25,0.0,0.15329132601618767,0.0,,10572.989
constrained,47,30,0.0,0.14585919678211212,0.0,,10582.831
constrained,47,35,0.0,0.14402236975729465,0.0,,10584.089
constrained,47,40,0.0,0.15388155914843082,0.0,,10593.896
constrained,47,45,0.0,0.14168340153992176,0.0,,10595.153
constrained,47,50,0.0,0.15520995296537876,0.0,,10609.371
constrained,47,55,0.0,0.15359945595264435,0.0,,10610.631
constrained,47,60,0.0,0.14758728817105293,0.0,,10620.451
constrained,47,65,0.0,0.14124471321702003,0.0,,10621.71
constrained,47,70,0.0,0.14852719567716122,0.0,,10631.562
constrained,47,75,0.0,0.1503435205668211,0.0,,10632.818
constrained,47,80,0.0,0.13734358735382557,0.0,,10642.674
constrained,47,85,0.0,0.1304179672151804,0.0,,10643.931
constrained,47,90,0.0,0.1335679367184639,0.0,,10653.778
constrained,47,95,0.0,0.13996946066617966,0.0,,10655.034
constrained,47,100,0.0,0.149717653170228,0.0,,10669.232
constrained,47,105,0.0,0.1348099708557129,0.0,,10670.489
constrained,47,110,0.0,0.14015649445354939,0.0,,10680.333
constrained,47,115,0.0,0.13225114345550537,0.0,,10681.593
constrained,47,120,0.0,0.14125961996614933,0.0,,10691.429
constrained,47,125,0.0,0.14600719884037971,0.0,,10692.687
constrained,47,130,0.0,0.1457885354757309,0.0,,10702.536
constrained,47,135,0.0,0.13822678476572037,0.0,,10703.794
constrained,47,140,0.0,0.12698651477694511,0.0,,10713.632
constrained,47,145,0.0,0.1399361863732338,0.0,,10714.891
constrained,48,0,0.0,0.0,0.0,,10988.745
constrained,48,5,0.0,0.0,0.0,,10989.991
constrained,48,10,0.0,0.0,0.0,,11000.018
constrained,48,15,0.0,0.0,0.0,,11001.266
constrained,48,20,0.0,0.0,0.0,,11011.24
constrained,48,25,0.0,0.0,0.0,,11012.487
constrained,48,30,0.0,0.0,0.0,,11022.416
constrained,48,35,0.0,0.0,0.0,,11023.664
constrained,48,40,0.0,0.0,0.0,,11033.623
constrained,48,45,0.0,8.596479892730713e-05,0.0,,11034.871
constrained,48,50,0.0,0.0,0.0,,11049.367
constrained,48,55,0.0,0.0,0.0,,11050.618
constrained,48,60,0.0,0.0,0.0,,11060.659
constrained,48,65,0.0,0.0,0.0,,11061.909
constrained,48,70,0.0,0.0019189231097698212,0.0,,11071.984
constrained,48,75,0.0,0.0,0.0,,11073.232
constrained,48,80,0.0,0.002606656402349472,0.0,,11083.28
constrained,48,85,0.0,0.0,0.0,,11084.527
constrained,48,90,0.0,0.0,0.0,,11094.594
constrained,48,95,0.0,0.0,0.0,,11095.844
constrained,48,100,0.0,0.0,0.0,,11110.354
constrained,48,105,0.0,0.0,0.0,,11111.602
constrained,48,110,0.0,0.0045516639947891235,0.0,,11121.603
constrained,48,115,0.0,0.0008674636483192444,0.0,,11122.845
constrained,48,120,0.0,0.0,0.0,,11132.753
constrained,48,125,0.0,0.0,0.0,,11133.999
constrained,48,130,0.0,0.0,0.0,,11143.921
constrained,48,135,0.0,0.0,0.0,,11145.164
constrained,48,140,0.0,0.0,0.0,,11155.128
constrained,48,145,0.0,0.0,0.0,,11156.372
constrained,49,0,0.0,0.11520305648446083,0.0,,11433.467
constrained,49,5,0.0,0.12180512771010399,0.0,,11434.71
constrained,49,10,0.0,0.12481685914099216,0.0,,11444.897
constrained,49,15,0.0,0.12043596990406513,0.0,,11446.144
constrained,49,20,0.0,0.11261220835149288,0.0,,11456.336
constrained,49,25,0.0,0.11396548710763454,0.0,,11457.581
constrained,49,30,0.0,0.10743551328778267,0.0,,11467.78
constrained,49,35,0.0,0.11528881639242172,0.0,,11469.023
constrained,49,40,0.0,0.11189597845077515,0.0,,11479.227
constrained,49,45,0.0,0.10600799322128296,0.0,,11480.476
constrained,49,50,0.0,0.10597440227866173,0.0,,11495.084
constrained,49,55,0.0,0.11304667592048645,0.0,,11496.331
constrained,49,60,0.0,0.12194391526281834,0.0,,11506.477
constrained,49,65,0.0,0.11916162632405758,0.0,,11507.723
constrained,49,70,0.0,0.10247738845646381,0.0,,11517.947
constrained,49,75,0.0,0.10886253230273724,0.0,,11519.197
constrained,49,80,0.0,0.10537783801555634,0.0,,11529.339
constrained,49,85,0.0,0.12237199395895004,0.0,,11530.589
constrained,49,90,0.0,0.10954784043133259,0.0,,11540.734
constrained,49,95,0.0,0.1050779651850462,0.0,,11541.984
constrained,49,100,0.0,0.10900728031992912,0.0,,11556.665
constrained,49,105,0.0,0.10648525319993496,0.0,,11557.907
constrained,49,110,0.0,0.11066467873752117,0.0,,11568.029
constrained,49,115,0.0,0.10286555998027325,0.0,,11569.278
constrained,49,120,0.0,0.09873649291694164,0.0,,11579.441
constrained,49,125,0.0,0.10510754026472569,0.0,,11580.684
constrained,49,130,0.0,0.10816234908998013,0.0,,11590.842
constrained,49,135,0.0,0.0909104123711586,0.0,,11592.082
constrained,49,140,0.0,0.09154782630503178,0.0,,11602.166
constrained,49,145,0.0,0.11516505293548107,0.0,,11603.414
