method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,9,"biggrid50-goal(21,45)",finetune,260,2826240,0.8224489092826843,0.38947352671779506
finetune,9,"biggrid50-goal(21,45)",finetune,270,2836480,0.8999997973442078,0.6561397014893559
finetune,9,"biggrid50-goal(21,45)",finetune,280,2846720,0.8540815114974976,0.4982452666881051
finetune,9,"biggrid50-goal(21,45)",finetune,290,2856960,0.8846938014030457,0.6035085648160958
finetune,9,"biggrid50-goal(21,45)",finetune,300,2867200,0.8816326260566711,0.5929824194639614
finetune,9,"biggrid50-goal(21,45)",finetune,310,2877440,0.9183672666549683,0.7192980082962209
finetune,9,"biggrid50-goal(21,45)",finetune,320,2887680,0.9408162236213684,0.7964909022975396
finetune,9,"biggrid50-goal(21,45)",finetune,330,2897920,0.9408162236213684,0.7964909022975396
finetune,9,"biggrid50-goal(21,45)",finetune,340,2908160,0.9632652401924133,0.8736840012551523
finetune,9,"biggrid50-goal(21,45)",finetune,350,2918400,0.9612244367599487,0.8666665027016314
finetune,9,"biggrid50-goal(21,45)",finetune,360,2928640,0.9622448086738586,0.8701751495002448
