iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
185,1523712,380928,208,1035.9,4.39,,-0.0298,0.1011,2.4294,0.01587,0.4852
186,1531904,382976,208,1039.0,4.39,,-0.0301,0.1086,2.406,0.0166,0.4758
187,1540096,385024,208,1042.1,4.39,,-0.0297,0.1251,2.4113,0.01651,0.4896
188,1548288,387072,208,1045.3,4.39,,-0.0322,0.1342,2.3579,0.01733,0.4908
189,1556480,389120,208,1048.4,4.39,,-0.0304,0.0933,2.3628,0.01686,0.4878
190,1564672,391168,208,1051.5,4.39,,-0.0286,0.0929,2.3689,0.0172,0.495
191,1572864,393216,208,1054.7,4.39,,-0.0247,0.2036,2.3337,0.01809,0.5089
192,1581056,395264,208,1057.8,4.39,,-0.0307,0.1635,2.3338,0.01852,0.4974
193,1589248,397312,208,1060.9,4.39,,-0.0256,0.2917,2.3499,0.0164,0.481
194,1597440,399360,224,1064.3,4.19,,-0.027,0.1017,2.2807,0.01886,0.5135
195,1605632,401408,224,1067.4,4.19,,-0.0284,0.1957,2.3383,0.01843,0.4955
196,1613824,403456,224,1070.5,4.19,,-0.0311,0.1635,2.3309,0.01899,0.4923
197,1622016,405504,224,1073.7,4.19,,-0.031,0.1411,2.319,0.01741,0.4753
198,1630208,407552,224,1076.8,4.19,,-0.0331,0.1177,2.3528,0.01653,0.4686
199,1638400,409600,224,1079.9,4.19,,-0.0295,0.1296,2.3573,0.01533,0.4685
200,1646592,411648,224,1309.7,4.19,6.630000114440918,-0.0294,0.0966,2.3929,0.01757,0.4911
201,1654784,413696,224,1312.8,4.19,,-0.0315,0.1482,2.3397,0.01567,0.4744
202,1662976,415744,224,1315.9,4.19,,-0.0339,0.1481,2.3388,0.01732,0.4663
203,1671168,417792,224,1319.1,4.19,,-0.0335,0.1225,2.3447,0.01755,0.4904
204,1679360,419840,224,1322.2,4.19,,-0.0323,0.1031,2.3245,0.01775,0.4757
205,1687552,421888,224,1325.3,4.19,,-0.032,0.1569,2.3242,0.01618,0.4712
206,1695744,423936,224,1328.4,4.19,,-0.0329,0.1777,2.3206,0.02137,0.5096
207,1703936,425984,224,1331.6,4.19,,-0.031,0.1824,2.2879,0.02056,0.498
208,1712128,428032,240,1335.0,4.48,,-0.0307,0.1325,2.2208,0.01944,0.493
209,1720320,430080,240,1338.1,4.48,,-0.0313,0.1371,2.2613,0.01918,0.4911
210,1728512,432128,240,1341.2,4.48,,-0.028,0.1325,2.3166,0.01863,0.4862
211,1736704,434176,240,1344.3,4.48,,-0.0247,0.087,2.3329,0.0187,0.5242
212,1744896,436224,240,1347.4,4.48,,-0.0301,0.1831,2.3296,0.01782,0.4838
213,1753088,438272,240,1350.5,4.48,,-0.0315,0.1041,2.3294,0.02062,0.5031
214,1761280,440320,240,1353.6,4.48,,-0.0279,0.0822,2.4068,0.0202,0.4978
215,1769472,442368,240,1356.7,4.48,,-0.031,0.1534,2.3754,0.01898,0.5164
216,1777664,444416,240,1359.8,4.48,,-0.0296,0.1569,2.3551,0.01847,0.4874
217,1785856,446464,240,1363.0,4.48,,-0.0318,0.1378,2.3576,0.01934,0.5042
218,1794048,448512,240,1366.1,4.48,,-0.0281,0.1579,2.3475,0.01747,0.4905
219,1802240,450560,240,1369.3,4.48,,-0.0329,0.1837,2.2901,0.01922,0.4971
220,1810432,452608,240,1372.4,4.48,,-0.028,0.1614,2.3313,0.01798,0.4966
221,1818624,454656,240,1375.5,4.48,,-0.0299,0.1709,2.3638,0.01884,0.5017
222,1826816,456704,256,1378.9,4.78,,-0.0291,0.1093,2.2817,0.01847,0.4844
223,1835008,458752,256,1382.0,4.78,,-0.0307,0.2186,2.3538,0.01841,0.4799
224,1843200,460800,256,1385.1,4.78,,-0.0335,0.1217,2.3525,0.01885,0.4905
225,1851392,462848,256,1388.2,4.78,,-0.0304,0.1407,2.2827,0.01778,0.4764
226,1859584,464896,256,1391.4,4.78,,-0.0295,0.2472,2.341,0.01728,0.4738
227,1867776,466944,256,1394.5,4.78,,-0.0313,0.1349,2.3624,0.0198,0.5039
228,1875968,468992,256,1397.6,4.78,,-0.0322,0.0968,2.3054,0.02037,0.5109
229,1884160,471040,256,1400.7,4.78,,-0.0319,0.1398,2.3293,0.02021,0.5199
230,1892352,473088,256,1403.8,4.78,,-0.0299,0.2352,2.275,0.02097,0.4834
231,1900544,475136,256,1407.0,4.78,,-0.0305,0.1328,2.2457,0.0209,0.5051
232,1908736,477184,256,1410.1,4.78,,-0.0336,0.1498,2.3277,0.01921,0.4888
233,1916928,479232,256,1413.2,4.78,,-0.0341,0.1615,2.3164,0.01893,0.491
234,1925120,481280,256,1416.4,4.78,,-0.0369,0.1354,2.3436,0.02077,0.491
235,1933312,483328,256,1419.5,4.78,,-0.0302,0.1786,2.3269,0.02003,0.5127
236,1941504,485376,272,1422.9,4.69,,-0.034,0.1085,2.2927,0.0208,0.5022
237,1949696,487424,272,1426.0,4.69,,-0.0341,0.1513,2.3563,0.0167,0.4827
238,1957888,489472,272,1429.1,4.69,,-0.0334,0.1228,2.3704,0.01991,0.5063
239,1966080,491520,272,1432.2,4.69,,-0.0289,0.2124,2.3747,0.02072,0.4912
240,1974272,493568,272,1435.3,4.69,,-0.0271,0.2287,2.3303,0.02092,0.4935
241,1982464,495616,272,1438.5,4.69,,-0.0308,0.1149,2.3438,0.02108,0.5145
242,1990656,497664,272,1441.6,4.69,,-0.0333,0.0988,2.381,0.02052,0.5168
243,1998848,499712,272,1444.7,4.69,,-0.0333,0.1477,2.4033,0.02287,0.5126
244,2007040,501760,272,1447.8,4.69,,-0.0334,0.1364,2.372,0.02024,0.4891
245,2015232,503808,272,1451.0,4.69,,-0.0311,0.1111,2.4037,0.02204,0.5183
246,2023424,505856,272,1454.1,4.69,,-0.0332,0.1196,2.3835,0.02075,0.5151
247,2031616,507904,272,1457.2,4.69,,-0.0332,0.1823,2.3029,0.02161,0.5344
248,2039808,509952,272,1460.3,4.69,,-0.0357,0.123,2.3369,0.02367,0.5327
249,2048000,512000,272,1463.5,4.69,,-0.0316,0.1615,2.2979,0.02386,0.5212
250,2056192,514048,288,1466.9,5.22,,-0.0333,0.1364,2.2508,0.02122,0.5121
251,2064384,516096,288,1470.0,5.22,,-0.0335,0.0907,2.3475,0.01698,0.4778
252,2072576,518144,288,1473.1,5.22,,-0.0328,0.1409,2.3347,0.01688,0.4696
253,2080768,520192,288,1476.2,5.22,,-0.0333,0.1729,2.3509,0.02143,0.4872
254,2088960,522240,288,1479.3,5.22,,-0.0339,0.1132,2.3041,0.02258,0.5165
255,2097152,524288,288,1482.4,5.22,,-0.0351,0.1057,2.2955,0.02057,0.5044
256,2105344,526336,288,1485.5,5.22,,-0.0297,0.1748,2.2876,0.02153,0.5056
257,2113536,528384,288,1488.6,5.22,,-0.0318,0.2235,2.2695,0.01904,0.5104
258,2121728,530432,288,1491.8,5.22,,-0.0336,0.1413,2.2844,0.02381,0.5092
259,2129920,532480,288,1494.9,5.22,,-0.0327,0.1479,2.2486,0.02336,0.5065
260,2138112,534528,288,1498.0,5.22,,-0.0346,0.1369,2.2775,0.01846,0.4841
261,2146304,536576,288,1501.2,5.22,,-0.0327,0.233,2.2472,0.02059,0.4999
262,2154496,538624,288,1504.3,5.22,,-0.0318,0.1293,2.2607,0.02057,0.4865
263,2162688,540672,288,1507.4,5.22,,-0.0335,0.2113,2.2511,0.02194,0.4941
264,2170880,542720,304,1510.8,5.8,,-0.0288,0.179,2.2426,0.01911,0.4824
265,2179072,544768,304,1513.9,5.8,,-0.0305,0.1262,2.2573,0.02223,0.5089
266,2187264,546816,304,1517.0,5.8,,-0.0328,0.161,2.2504,0.01977,0.4977
267,2195456,548864,304,1520.1,5.8,,-0.032,0.1448,2.2087,0.01983,0.4982
268,2203648,550912,304,1523.2,5.8,,-0.0355,0.1362,2.2878,0.02385,0.5298
269,2211840,552960,304,1526.4,5.8,,-0.0355,0.1236,2.2831,0.02331,0.5021
270,2220032,555008,304,1529.5,5.8,,-0.0303,0.1387,2.2342,0.02553,0.5215
271,2228224,557056,304,1532.6,5.8,,-0.0346,0.1895,2.2266,0.02429,0.5339
272,2236416,559104,304,1535.8,5.8,,-0.0317,0.1272,2.1964,0.02576,0.5256
273,2244608,561152,304,1538.9,5.8,,-0.0321,0.1249,2.2113,0.02317,0.5131
274,2252800,563200,304,1542.0,5.8,,-0.0316,0.162,2.1976,0.02492,0.5166
275,2260992,565248,304,1545.2,5.8,,-0.0343,0.1675,2.2341,0.02383,0.4988
276,2269184,567296,304,1548.3,5.8,,-0.0319,0.1182,2.2577,0.02442,0.5297
277,2277376,569344,304,1551.5,5.8,,-0.0331,0.1211,2.2665,0.02325,0.5073
278,2285568,571392,320,1554.8,6.38,,-0.0343,0.1413,2.1805,0.02523,0.5414
279,2293760,573440,320,1557.9,6.38,,-0.0274,0.1325,2.2303,0.02451,0.5232
280,2301952,575488,320,1561.1,6.38,,-0.0339,0.1687,2.3186,0.02333,0.5081
281,2310144,577536,320,1564.2,6.38,,-0.0369,0.1074,2.3895,0.02334,0.5338
282,2318336,579584,320,1567.3,6.38,,-0.0345,0.1265,2.379,0.02133,0.5194
283,2326528,581632,320,1570.4,6.38,,-0.035,0.1554,2.3834,0.02179,0.4899
284,2334720,583680,320,1573.5,6.38,,-0.0356,0.1271,2.3882,0.02021,0.4827
285,2342912,585728,320,1576.7,6.38,,-0.0363,0.176,2.3426,0.02259,0.5055
286,2351104,587776,320,1579.8,6.38,,-0.0337,0.1751,2.3405,0.02506,0.5282
287,2359296,589824,320,1582.9,6.38,,-0.0373,0.1485,2.3527,0.02055,0.4982
288,2367488,591872,320,1586.1,6.38,,-0.0361,0.1483,2.348,0.02281,0.5229
289,2375680,593920,320,1589.2,6.38,,-0.0379,0.1304,2.3818,0.02351,0.5361
290,2383872,595968,320,1592.3,6.38,,-0.036,0.1363,2.3861,0.02444,0.5233
291,2392064,598016,320,1595.5,6.38,,-0.0335,0.1349,2.4015,0.02376,0.5139
292,2400256,600064,336,1598.9,7.3,,-0.037,0.1208,2.4043,0.0194,0.4949
293,2408448,602112,336,1602.0,7.3,,-0.0365,0.1242,2.4404,0.01839,0.4933
294,2416640,604160,336,1605.1,7.3,,-0.0361,0.1291,2.4254,0.01979,0.5095
295,2424832,606208,336,1608.2,7.3,,-0.0356,0.1281,2.43,0.02097,0.4989
296,2433024,608256,336,1611.3,7.3,,-0.0387,0.1023,2.446,0.02099,0.4939
297,2441216,610304,336,1614.4,7.3,,-0.0313,0.11,2.3871,0.02373,0.5221
298,2449408,612352,336,1617.5,7.3,,-0.034,0.1247,2.3722,0.02221,0.5308
299,2457600,614400,336,1620.7,7.3,,-0.0381,0.1527,2.3509,0.02267,0.5122
300,2465792,616448,336,1850.3,7.3,12.800000190734863,-0.0374,0.134,2.3383,0.02673,0.5386
