global_step,episodic_return
322200,715.0
322456,510.0
322457,255.0
322480,510.0
322848,560.0
323264,360.0
323424,130.0
323640,600.0
323736,425.0
323824,490.0
324032,850.0
324280,520.0
324360,410.0
324752,285.0
324776,245.0
324777,415.0
325224,110.0
325304,220.0
325320,485.0
325488,570.0
325896,580.0
326120,405.0
326232,310.0
326312,545.0
326392,210.0
326552,215.0
326640,475.0
326848,115.0
326936,680.0
327080,215.0
327656,455.0
327992,355.0
328120,165.0
328232,390.0
328248,500.0
328456,440.0
328584,465.0
328832,550.0
328920,95.0
329016,700.0
329472,340.0
329656,540.0
329952,660.0
330304,450.0
330432,555.0
330600,495.0
330880,575.0
330928,975.0
331048,215.0
331049,540.0
331832,575.0
332000,660.0
332272,510.0
332296,325.0
332352,460.0
332520,575.0
332856,575.0
332896,700.0
333232,175.0
333272,355.0
333616,230.0
333840,580.0
333984,235.0
334168,570.0
334264,375.0
334280,735.0
334792,375.0
335272,800.0
335320,465.0
335328,210.0
335848,980.0
336000,470.0
336224,800.0
336232,515.0
336984,380.0
337232,315.0
337280,545.0
337408,690.0
337520,525.0
337736,580.0
338384,250.0
338424,500.0
338568,425.0
338600,265.0
338601,710.0
338648,350.0
338920,275.0
339408,105.0
339648,600.0
339760,365.0
339904,320.0
339984,270.0
340048,385.0
340424,470.0
340864,550.0
341096,495.0
341512,510.0
